# Accelerometer Data File
# Started @Mon Jan 16 23:02:36 GMT+05:30 2017
#
#
# sensor Vendor: Kionix
# sensor Name: 3-axis Accelerometer
# sensor Resolution: 0.009576807m/sec^2; Max Range: 78.4532; Min Delay: 10000 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:FASTEST
# units set to: m/sec^2
# gravity  filtered out
# Accuracy: HIGH
2.246 2.083 -3.53 10
1.745 2.236 -4.444 9
1.036 1.909 -5.025 11
0.45 1.417 -4.919 9
-0.154 1.051 -4.591 10
-0.363 0.954 -4.201 10
-0.456 1.014 -4.03 10
-0.419 1.387 -3.946 10
-0.153 1.843 -3.457 10
-0.017 1.96 -3.051 9
-0.075 1.755 -3.021 10
-0.232 1.416 -3.133 10
-0.424 0.757 -3.268 10
-0.692 -0.119 -3.329 10
-1.028 -0.771 -3.384 10
-1.209 -0.909 -3.545 10
-1.054 -0.706 -3.734 10
-0.647 -0.472 -3.895 10
-0.142 -0.39 -3.764 9
0.095 -0.23 -3.663 10
0.215 -0.069 -3.822 10
0.305 0.109 -4.087 10
0.301 0.201 -4.385 10
0.158 0.233 -4.575 10
-0.046 0.063 -4.48 10
-0.326 -0.192 -4.273 10
-0.569 -0.052 -4.251 9
-0.788 0.176 -4.179 10
-0.761 0.236 -3.916 10
-0.504 0.187 -3.8 10
-0.195 0.435 -3.869 10
-0.08 0.728 -3.904 10
-0.003 0.793 -3.488 10
0.031 0.946 -3.035 9
0.01 0.998 -2.378 10
-0.024 1.139 -1.847 10
0.081 1.387 -1.551 10
0.322 1.464 -1.146 10
0.411 1.481 -0.652 10
0.413 1.695 -0.112 10
0.57 1.922 0.337 10
0.918 1.98 0.588 10
1.145 1.98 0.615 9
1.237 1.972 0.769 11
1.553 1.947 0.735 9
1.854 1.726 0.791 10
1.867 1.64 0.746 10
1.698 1.372 0.784 10
1.528 1.045 0.645 10
1.375 0.682 0.356 10
1.306 0.476 0.01 9
1.245 0.454 -0.412 10
1.12 0.46 -0.595 10
0.974 0.294 -0.708 10
0.893 0.152 -0.792 10
0.701 0.042 -0.73 10
0.286 -0.065 -0.416 10
-0.294 -0.317 -0.305 9
-0.609 -0.44 -0.094 10
-0.746 -0.577 -0.325 10
-0.87 -0.735 -0.534 10
-0.869 -0.799 -0.438 10
-0.782 -0.779 -0.161 10
-0.618 -0.788 0.147 10
-0.504 -0.83 0.477 10
-0.617 -0.85 0.602 10
-0.668 -0.627 0.524 9
-0.696 -0.444 0.222 10
-0.678 -0.684 -0.248 10
-0.679 -0.925 -0.705 10
-0.809 -1.109 -0.747 10
-0.909 -1.515 -0.086 10
-1.077 -1.777 0.784 10
-1.133 -1.108 1.369 10
-0.856 -0.058 1.361 9
-0.598 0.447 0.975 10
-0.478 -0.097 0.852 10
-0.344 -0.673 0.706 10
-0.128 -0.813 0.739 10
0.116 -0.576 1.044 10
0.182 -0.208 1.603 10
0.121 0.251 2.598 10
0.281 0.64 3.493 9
0.615 1.429 4.031 10
0.803 1.812 3.827 10
0.818 1.165 3.383 10
0.684 0.333 2.761 10
0.668 -0.432 2.467 10
0.575 -1.156 2.729 10
0.483 -1.436 3.999 9
0.426 -1.155 5.331 10
0.487 -0.557 5.901 10
0.671 -0.57 5.82 10
0.5 -1.099 5.393 10
0.183 -1.687 5.414 10
-0.007 -2.053 5.76 10
-0.092 -2.339 6.468 10
-0.04 -2.139 7.614 10
-0.062 -1.305 9.171 9
-0.357 -0.554 9.668 10
-0.959 -0.274 9.399 10
-1.639 -0.505 8.588 10
-1.966 -0.756 7.221 10
-1.864 -0.87 5.921 10
-1.178 -0.697 4.536 10
-0.181 -0.024 3.445 9
0.689 0.71 2.48 10
1.043 1.001 2.076 10
0.999 1.151 1.472 10
0.64 1.303 0.386 10
0.068 0.948 -0.583 10
-0.593 0.569 -1.326 10
-1.18 0.331 -2.004 10
-1.571 0.246 -2.51 10
-1.508 0.23 -3.078 9
-1.185 0.173 -3.434 10
-0.636 -0.102 -3.582 10
0.16 0.14 -3.956 10
0.902 0.522 -3.733 10
1.174 0.453 -3.351 10
1.065 0.433 -3.231 10
0.872 0.476 -3.141 10
0.509 0.428 -2.99 9
0.019 0.386 -2.803 10
-0.275 0.347 -2.661 10
-0.351 0.295 -2.791 10
-0.333 0.153 -3.202 10
-0.369 -0.008 -3.45 10
-0.427 -0.033 -3.458 10
-0.41 -0.133 -3.147 9
-0.386 -0.119 -2.798 10
-0.382 -0.237 -2.527 10
-0.507 -0.351 -2.214 10
-0.62 -0.411 -1.958 10
-0.584 -0.404 -1.727 10
0.077 -0.51 -1.201 10
0.638 0.247 -0.969 10
0.169 0.084 0.127 9
0.436 0.093 -0.092 10
1.108 0.678 0.546 10
0.713 0.567 -0.344 12
0.262 -0.118 -0.577 8
0.21 -0.158 -0.838 10
-0.25 -0.237 -1.332 10
-0.483 -0.351 -1.552 10
-0.443 -0.169 -1.603 9
-0.175 0.054 -1.228 10
-0.054 0.203 -0.639 10
0.114 0.433 -0.179 10
0.387 0.743 0.278 10
0.642 0.884 0.526 10
0.715 0.778 0.439 10
0.73 0.649 0.145 10
0.622 0.463 -0.093 9
0.56 0.279 -0.437 10
0.461 0.199 -0.566 10
0.466 0.119 -0.612 10
0.532 0.21 -0.724 10
0.711 0.267 -0.703 10
1.33 0.266 -0.253 10
1.386 0.653 -0.633 10
1.403 0.51 -0.466 10
1.262 0.338 -0.282 9
1.11 0.296 0.004 11
0.939 0.292 0.228 9
0.638 0.203 0.222 10
0.229 0.07 0.062 10
-0.129 -0.082 -0.029 10
-0.245 -0.022 0.085 10
-0.229 0.1 0.102 10
-0.215 0.21 0.1 9
-0.236 0.155 0.021 10
-0.307 0.062 -0.014 10
-0.32 -0.004 -0.254 10
-0.426 -0.228 -0.349 10
-0.478 -0.274 -0.323 10
-0.378 -0.108 -0.144 10
-0.263 -0.011 0.033 10
-0.245 -0.045 0.081 10
-0.221 -0.014 0.082 9
-0.164 0.012 -0.003 10
-0.087 -0.023 -0.106 10
-0.044 -0.063 -0.207 10
-0.005 -0.066 -0.342 10
0.046 0.009 -0.437 10
0.085 0.103 -0.281 10
0.128 0.161 -0.124 10
0.253 0.257 -0.421 9
0.426 0.171 -0.302 10
0.4 -0.043 0.219 10
0.49 0.107 0.335 10
0.406 0.148 0.206 10
0.228 0.012 0.186 10
0.11 0.002 0.202 10
0.116 0.14 0.19 10
0.234 0.186 0.214 9
0.279 0.099 0.218 10
0.191 0.106 0.076 10
-0.025 0.061 -0.12 10
-0.152 -0.082 -0.151 10
-0.223 -0.16 -0.11 10
-0.261 -0.144 -0.116 10
-0.252 -0.052 -0.036 9
-0.227 -0.038 0.096 10
-0.221 -0.008 0.138 10
-0.191 0.017 0.116 10
-0.128 0.033 0.035 10
-0.09 0.004 -0.036 10
-0.158 -0.091 -0.093 10
-0.16 -0.082 -0.092 10
-0.135 -0.004 -0.109 10
-0.113 0.055 0.022 9
-0.145 -0.027 0.002 10
-0.147 -0.058 0.062 10
-0.098 0.033 0.065 10
-0.045 0.081 0.032 10
-0.049 0.013 0.081 10
-0.096 -0.022 0.055 10
-0.095 0.005 0.024 9
-0.068 0.013 -0.021 10
-0.035 -0.013 -0.036 10
-0.04 -0.072 0.01 10
0.023 -0.022 -0.05 10
0.081 0.04 -0.054 10
0.15 0.01 -0.023 10
0.101 0.017 0.005 10
0.065 0.024 0.013 9
0.024 -0.012 -0.082 10
0.039 -0.036 0.011 10
0.069 0.053 0.018 10
0.045 0.03 0.068 10
-0.002 -0.032 0.13 10
-0.01 0.013 0.109 10
-0.009 0.072 0.141 10
-0.043 0.004 0.092 10
-0.081 -0.073 0.031 9
-0.108 -0.031 0.011 10
-0.054 -0.036 -0.248 10
-0.04 -0.041 -0.206 10
-0.044 -0.011 -0.168 10
-0.057 -0.001 -0.091 10
-0.086 -0.018 0.004 10
-0.094 -0.034 0.176 9
-0.076 0.029 0.218 10
-0.043 0.078 0.093 10
-0.056 0.044 -0.036 10
-0.059 -0.02 -0.075 11
-0.027 -0.026 -0.059 10
-0.016 -0.006 -0.071 10
0.011 -0.014 0.005 10
0.018 0.029 -0.012 9
0.034 0.078 0.014 10
0.022 0.062 0.03 10
-0.005 0.012 0.009 10
-0.013 -0.005 0.077 10
-0.012 -0.031 0.104 10
-0.002 -0.01 0.145 9
-0.002 0.05 0.079 10
0.015 0.028 0.071 10
-0.003 -0.026 -0.047 10
0.005 -0.066 -0.051 10
-0.003 -0.025 -0.054 10
0.013 -0.005 -0.032 9
-0.004 -0.074 -0.046 10
-0.03 -0.04 -0.041 10
-0.009 0.032 0.014 10
-0.008 0.046 0.038 10
-0.042 0.015 0.06 10
-0.046 -0.003 0.097 10
-0.033 0.031 0.07 10
-0.021 -0.014 0.072 9
0.006 -0.021 0.03 10
-0.002 0.006 -0.015 10
-0.011 0.022 -0.074 10
-0.01 0.012 -0.049 10
-0.009 0.002 -0.087 11
-0.034 0.045 -0.096 8
-0.021 0.031 -0.052 10
-0.037 0.002 -0.046 10
-0.024 0.037 -0.042 10
-0.004 0.033 0.005 10
-0.004 -0.03 0.004 10
0.013 -0.018 0.055 9
0.003 0.052 0.015 10
-0.005 -0.03 -0.08 10
-0.03 -0.062 -0.098 10
-0.036 -0.055 -0.097 10
-0.067 -0.084 -0.147 10
-0.172 -0.214 -0.029 10
-0.207 -0.097 0.016 10
-0.091 0.023 0.109 9
0.046 0.124 0.227 10
0.042 0.052 0.282 10
0.081 -0.013 0.176 10
0.141 0.074 0.047 10
0.205 0.127 0.076 10
0.253 0.062 0.06 10
0.271 0.056 0.045 10
0.209 0.024 -0.079 9
0.137 -0.037 -0.114 10
0.045 -0.085 -0.172 10
0.015 -0.103 -0.137 10
0.031 -0.015 -0.175 10
0.062 0.072 -0.106 10
0.064 0.108 -0.095 10
0.11 0.114 -0.077 10
0.202 0.086 -0.035 10
0.19 0.068 -0.057 12
0.12 -0.076 -0.25 7
0.22 0.069 -0.845 10
0.163 -0.247 -0.019 10
0.13 -0.041 0.145 10
0.177 0.16 0.139 10
0.133 0.118 0.203 10
0.06 0.123 0.295 10
0.002 0.025 0.257 9
-0.058 -0.003 0.265 10
-0.052 -0.002 0.23 10
-0.09 -0.028 0.198 10
-0.098 0.103 0.041 10
-0.105 0.041 -0.118 10
-0.112 -0.108 -0.106 10
-0.058 -0.089 0.0 9
-0.017 0.04 -0.018 10
0.052 0.087 0.009 10
0.064 0.035 0.025 10
0.058 0.015 -0.14 10
0.035 -0.029 -0.143 10
-0.019 -0.043 -0.241 10
-0.052 -0.039 -0.208 9
-0.047 -0.061 -0.17 10
-0.076 -0.046 -0.093 10
-0.06 -0.024 -0.04 10
-0.054 0.003 0.015 10
-0.04 0.011 -0.012 10
-0.07 -0.066 0.006 10
-0.063 -0.042 0.031 10
-0.031 -0.012 0.062 10
-0.028 0.014 0.108 10
-0.034 0.021 0.106 9
0.003 0.019 0.078 10
0.011 0.0 0.053 10
0.01 0.008 0.056 10
-0.042 -0.009 0.042 10
-0.011 0.026 0.063 10

# Completed @Mon Jan 16 23:02:48 GMT+05:30 2017
